experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,registerdoc,fabric,fabric1,20,2089.645,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,21,2085.758,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,22,2082.827,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,23,2084.075,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,24,2091.394,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,25,2087.304,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,26,2085.868,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,27,2085.035,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,28,2087.643,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,29,2085.032,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,30,2095.722,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,31,2085.32,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,32,2087.669,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,33,2092.135,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,34,2083.896,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,35,2091.739,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,36,2086.991,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,37,2082.266,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,38,2079.614,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,39,2083.718,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,40,2091.959,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,41,2090.818,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,42,2089.807,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,43,2089.045,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,44,2087.515,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,45,2086.333,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,46,2079.836,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,47,2086.392,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,48,2092.277,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,49,2091.352,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,50,2094.138,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,51,2095.551,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,52,2097.936,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,53,2085.17,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,54,2086.143,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,55,2089.05,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,56,2076.473,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,57,2085.802,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,58,2094.828,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,59,2088.091,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,60,2082.649,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,61,2085.741,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,62,2088.683,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,63,2089.287,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,64,2087.402,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,65,2084.022,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,66,2082.999,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,67,2091.926,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,68,2091.362,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,69,2090.246,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,70,2094.062,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,71,2088.687,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,72,2086.911,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,73,2088.821,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,74,2086.961,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,75,2086.654,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,76,2089.105,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,77,2085.3,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,78,2089.371,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,79,2095.922,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,80,2087.435,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,81,2089.852,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,82,2088.342,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,83,2082.463,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,84,2086.206,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,85,2088.516,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,86,2086.615,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,87,2088.39,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,88,2081.088,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,89,2087.093,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,90,2084.238,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,91,2087.866,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,92,2086.382,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,93,2083.176,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,94,2092.913,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,95,2088.681,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,96,2088.29,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,97,2088.961,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,98,2090.406,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,99,2084.328,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,100,2086.491,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,101,2084.562,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,102,2084.107,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,103,2085.659,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,104,2089.241,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,105,2089.498,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,106,2094.439,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,107,2086.389,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,108,2088.635,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,109,2087.704,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,110,2086.473,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,111,2088.194,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,112,2080.114,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,113,2081.011,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,114,2085.628,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,115,2087.801,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,116,2083.436,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,117,2082.423,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,118,2085.56,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,119,2085.897,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,120,2092.903,200,linux_x86_64
