label,function,sample,latency_ms
o5p1-single,RegisterDocument,688,2338.06
o5p1-single,RegisterDocument,689,2338.07
o5p1-single,RegisterDocument,690,2338.22
o5p1-single,RegisterDocument,691,2338.26
o5p1-single,RegisterDocument,692,2338.55
o5p1-single,RegisterDocument,693,2338.59
o5p1-single,RegisterDocument,694,2338.63
o5p1-single,RegisterDocument,695,2338.87
o5p1-single,RegisterDocument,696,2338.91
o5p1-single,RegisterDocument,697,2338.98
o5p1-single,RegisterDocument,698,2339.16
o5p1-single,RegisterDocument,699,2339.29
o5p1-single,RegisterDocument,700,2339.36
o5p1-single,RegisterDocument,701,2339.37
o5p1-single,RegisterDocument,702,2339.41
o5p1-single,RegisterDocument,703,2339.46
o5p1-single,RegisterDocument,704,2339.52
o5p1-single,RegisterDocument,705,2339.61
o5p1-single,RegisterDocument,706,2339.66
o5p1-single,RegisterDocument,707,2339.74
o5p1-single,RegisterDocument,708,2339.76
o5p1-single,RegisterDocument,709,2339.88
o5p1-single,RegisterDocument,710,2339.88
o5p1-single,RegisterDocument,711,2339.93
o5p1-single,RegisterDocument,712,2339.98
o5p1-single,RegisterDocument,713,2340.06
o5p1-single,RegisterDocument,714,2340.08
o5p1-single,RegisterDocument,715,2340.10
o5p1-single,RegisterDocument,716,2340.11
o5p1-single,RegisterDocument,717,2340.11
o5p1-single,RegisterDocument,718,2340.26
o5p1-single,RegisterDocument,719,2340.27
o5p1-single,RegisterDocument,720,2340.29
o5p1-single,RegisterDocument,721,2340.43
o5p1-single,RegisterDocument,722,2340.44
o5p1-single,RegisterDocument,723,2340.58
o5p1-single,RegisterDocument,724,2340.60
o5p1-single,RegisterDocument,725,2340.60
o5p1-single,RegisterDocument,726,2340.71
o5p1-single,RegisterDocument,727,2340.79
o5p1-single,RegisterDocument,728,2340.99
o5p1-single,RegisterDocument,729,2341.07
o5p1-single,RegisterDocument,730,2341.17
o5p1-single,RegisterDocument,731,2341.19
o5p1-single,RegisterDocument,732,2341.19
o5p1-single,RegisterDocument,733,2341.24
o5p1-single,RegisterDocument,734,2341.29
o5p1-single,RegisterDocument,735,2341.34
o5p1-single,RegisterDocument,736,2341.48
o5p1-single,RegisterDocument,737,2341.49
o5p1-single,RegisterDocument,738,2341.56
o5p1-single,RegisterDocument,739,2341.63
o5p1-single,RegisterDocument,740,2341.71
o5p1-single,RegisterDocument,741,2341.78
o5p1-single,RegisterDocument,742,2341.79
o5p1-single,RegisterDocument,743,2341.80
o5p1-single,RegisterDocument,744,2341.91
o5p1-single,RegisterDocument,745,2342.02
o5p1-single,RegisterDocument,746,2342.05
o5p1-single,RegisterDocument,747,2342.19
o5p1-single,RegisterDocument,748,2342.27
o5p1-single,RegisterDocument,749,2342.36
o5p1-single,RegisterDocument,750,2342.54
o5p1-single,RegisterDocument,751,2342.58
o5p1-single,RegisterDocument,752,2342.59
o5p1-single,RegisterDocument,753,2342.60
o5p1-single,RegisterDocument,754,2342.63
o5p1-single,RegisterDocument,755,2342.67
o5p1-single,RegisterDocument,756,2342.94
o5p1-single,RegisterDocument,757,2342.99
o5p1-single,RegisterDocument,758,2343.01
o5p1-single,RegisterDocument,759,2343.05
o5p1-single,RegisterDocument,760,2343.17
o5p1-single,RegisterDocument,761,2343.29
o5p1-single,RegisterDocument,762,2343.30
o5p1-single,RegisterDocument,763,2343.32
o5p1-single,RegisterDocument,764,2343.51
o5p1-single,RegisterDocument,765,2343.63
o5p1-single,RegisterDocument,766,2343.65
o5p1-single,RegisterDocument,767,2343.65
o5p1-single,RegisterDocument,768,2343.71
o5p1-single,RegisterDocument,769,2343.74
o5p1-single,RegisterDocument,770,2343.82
o5p1-single,RegisterDocument,771,2343.84
o5p1-single,RegisterDocument,772,2343.85
o5p1-single,RegisterDocument,773,2343.89
o5p1-single,RegisterDocument,774,2343.97
o5p1-single,RegisterDocument,775,2344.00
o5p1-single,RegisterDocument,776,2344.15
o5p1-single,RegisterDocument,777,2344.15
o5p1-single,RegisterDocument,778,2344.18
o5p1-single,RegisterDocument,779,2344.19
o5p1-single,RegisterDocument,780,2344.22
o5p1-single,RegisterDocument,781,2344.26
o5p1-single,RegisterDocument,782,2344.35
o5p1-single,RegisterDocument,783,2344.38
o5p1-single,RegisterDocument,784,2344.42
o5p1-single,RegisterDocument,785,2344.47
o5p1-single,RegisterDocument,786,2344.50
o5p1-single,RegisterDocument,787,2344.57
o5p1-single,RegisterDocument,788,2344.57
o5p1-single,RegisterDocument,789,2344.61
o5p1-single,RegisterDocument,790,2344.73
o5p1-single,RegisterDocument,791,2344.85
o5p1-single,RegisterDocument,792,2344.92
o5p1-single,RegisterDocument,793,2345.06
o5p1-single,RegisterDocument,794,2345.09
o5p1-single,RegisterDocument,795,2345.17
o5p1-single,RegisterDocument,796,2345.18
o5p1-single,RegisterDocument,797,2345.25
o5p1-single,RegisterDocument,798,2345.36
o5p1-single,RegisterDocument,799,2345.40
o5p1-single,RegisterDocument,800,2345.49
o5p1-single,RegisterDocument,801,2345.50
o5p1-single,RegisterDocument,802,2345.74
o5p1-single,RegisterDocument,803,2345.84
o5p1-single,RegisterDocument,804,2345.86
o5p1-single,RegisterDocument,805,2345.95
o5p1-single,RegisterDocument,806,2346.13
o5p1-single,RegisterDocument,807,2346.37
o5p1-single,RegisterDocument,808,2346.38
o5p1-single,RegisterDocument,809,2346.45
o5p1-single,RegisterDocument,810,2346.46
o5p1-single,RegisterDocument,811,2346.48
o5p1-single,RegisterDocument,812,2346.49
o5p1-single,RegisterDocument,813,2346.53
o5p1-single,RegisterDocument,814,2346.61
o5p1-single,RegisterDocument,815,2346.67
o5p1-single,RegisterDocument,816,2346.75
o5p1-single,RegisterDocument,817,2346.75
o5p1-single,RegisterDocument,818,2346.84
o5p1-single,RegisterDocument,819,2346.92
o5p1-single,RegisterDocument,820,2346.93
o5p1-single,RegisterDocument,821,2347.15
o5p1-single,RegisterDocument,822,2347.20
o5p1-single,RegisterDocument,823,2347.22
o5p1-single,RegisterDocument,824,2347.26
o5p1-single,RegisterDocument,825,2347.42
o5p1-single,RegisterDocument,826,2347.48
o5p1-single,RegisterDocument,827,2347.53
o5p1-single,RegisterDocument,828,2347.62
o5p1-single,RegisterDocument,829,2347.67
o5p1-single,RegisterDocument,830,2347.73
o5p1-single,RegisterDocument,831,2347.78
o5p1-single,RegisterDocument,832,2347.84
o5p1-single,RegisterDocument,833,2347.88
o5p1-single,RegisterDocument,834,2347.90
o5p1-single,RegisterDocument,835,2348.01
o5p1-single,RegisterDocument,836,2348.09
o5p1-single,RegisterDocument,837,2348.11
o5p1-single,RegisterDocument,838,2348.12
o5p1-single,RegisterDocument,839,2348.21
o5p1-single,RegisterDocument,840,2348.22
o5p1-single,RegisterDocument,841,2348.25
o5p1-single,RegisterDocument,842,2348.25
o5p1-single,RegisterDocument,843,2348.26
o5p1-single,RegisterDocument,844,2348.58
o5p1-single,RegisterDocument,845,2348.73
o5p1-single,RegisterDocument,846,2348.83
o5p1-single,RegisterDocument,847,2348.97
o5p1-single,RegisterDocument,848,2348.99
o5p1-single,RegisterDocument,849,2349.01
o5p1-single,RegisterDocument,850,2349.04
o5p1-single,RegisterDocument,851,2349.04
o5p1-single,RegisterDocument,852,2349.10
o5p1-single,RegisterDocument,853,2349.13
o5p1-single,RegisterDocument,854,2349.16
o5p1-single,RegisterDocument,855,2349.18
o5p1-single,RegisterDocument,856,2349.19
o5p1-single,RegisterDocument,857,2349.24
o5p1-single,RegisterDocument,858,2349.29
o5p1-single,RegisterDocument,859,2349.40
o5p1-single,RegisterDocument,860,2349.42
o5p1-single,RegisterDocument,861,2349.43
o5p1-single,RegisterDocument,862,2349.46
o5p1-single,RegisterDocument,863,2349.50
o5p1-single,RegisterDocument,864,2349.53
o5p1-single,RegisterDocument,865,2349.62
o5p1-single,RegisterDocument,866,2349.63
o5p1-single,RegisterDocument,867,2349.66
o5p1-single,RegisterDocument,868,2349.74
o5p1-single,RegisterDocument,869,2349.77
o5p1-single,RegisterDocument,870,2349.81
o5p1-single,RegisterDocument,871,2349.86
o5p1-single,RegisterDocument,872,2349.89
o5p1-single,RegisterDocument,873,2349.90
o5p1-single,RegisterDocument,874,2350.06
o5p1-single,RegisterDocument,875,2350.06
o5p1-single,RegisterDocument,876,2350.12
o5p1-single,RegisterDocument,877,2350.12
o5p1-single,RegisterDocument,878,2350.17
o5p1-single,RegisterDocument,879,2350.25
o5p1-single,RegisterDocument,880,2350.27
o5p1-single,RegisterDocument,881,2350.29
o5p1-single,RegisterDocument,882,2350.34
o5p1-single,RegisterDocument,883,2350.42
o5p1-single,RegisterDocument,884,2350.42
o5p1-single,RegisterDocument,885,2350.54
o5p1-single,RegisterDocument,886,2350.60
o5p1-single,RegisterDocument,887,2350.65
o5p1-single,RegisterDocument,888,2350.72
o5p1-single,RegisterDocument,889,2350.79
o5p1-single,RegisterDocument,890,2350.80
o5p1-single,RegisterDocument,891,2350.82
o5p1-single,RegisterDocument,892,2350.84
o5p1-single,RegisterDocument,893,2350.99
o5p1-single,RegisterDocument,894,2351.11
o5p1-single,RegisterDocument,895,2351.13
o5p1-single,RegisterDocument,896,2351.19
o5p1-single,RegisterDocument,897,2351.23
o5p1-single,RegisterDocument,898,2351.52
o5p1-single,RegisterDocument,899,2351.71
o5p1-single,RegisterDocument,900,2351.73
o5p1-single,RegisterDocument,901,2351.73
o5p1-single,RegisterDocument,902,2351.82
o5p1-single,RegisterDocument,903,2351.91
o5p1-single,RegisterDocument,904,2351.98
o5p1-single,RegisterDocument,905,2352.01
o5p1-single,RegisterDocument,906,2352.01
o5p1-single,RegisterDocument,907,2352.13
o5p1-single,RegisterDocument,908,2352.18
o5p1-single,RegisterDocument,909,2352.29
o5p1-single,RegisterDocument,910,2352.29
o5p1-single,RegisterDocument,911,2352.33
o5p1-single,RegisterDocument,912,2352.42
o5p1-single,RegisterDocument,913,2352.50
o5p1-single,RegisterDocument,914,2352.53
o5p1-single,RegisterDocument,915,2352.60
o5p1-single,RegisterDocument,916,2352.91
o5p1-single,RegisterDocument,917,2352.99
o5p1-single,RegisterDocument,918,2353.01
o5p1-single,RegisterDocument,919,2353.04
o5p1-single,RegisterDocument,920,2353.06
o5p1-single,RegisterDocument,921,2353.07
o5p1-single,RegisterDocument,922,2353.10
o5p1-single,RegisterDocument,923,2353.22
o5p1-single,RegisterDocument,924,2353.25
o5p1-single,RegisterDocument,925,2353.29
o5p1-single,RegisterDocument,926,2353.33
o5p1-single,RegisterDocument,927,2353.35
o5p1-single,RegisterDocument,928,2353.47
o5p1-single,RegisterDocument,929,2353.61
o5p1-single,RegisterDocument,930,2353.62
o5p1-single,RegisterDocument,931,2353.62
o5p1-single,RegisterDocument,932,2353.63
o5p1-single,RegisterDocument,933,2353.65
o5p1-single,RegisterDocument,934,2353.71
o5p1-single,RegisterDocument,935,2353.77
o5p1-single,RegisterDocument,936,2353.79
o5p1-single,RegisterDocument,937,2353.86
o5p1-single,RegisterDocument,938,2353.87
o5p1-single,RegisterDocument,939,2353.91
o5p1-single,RegisterDocument,940,2353.98
o5p1-single,RegisterDocument,941,2354.00
o5p1-single,RegisterDocument,942,2354.06
o5p1-single,RegisterDocument,943,2354.09
o5p1-single,RegisterDocument,944,2354.16
o5p1-single,RegisterDocument,945,2354.22
o5p1-single,RegisterDocument,946,2354.30
o5p1-single,RegisterDocument,947,2354.37
o5p1-single,RegisterDocument,948,2354.43
o5p1-single,RegisterDocument,949,2354.46
o5p1-single,RegisterDocument,950,2354.49
o5p1-single,RegisterDocument,951,2354.59
o5p1-single,RegisterDocument,952,2354.61
o5p1-single,RegisterDocument,953,2354.76
o5p1-single,RegisterDocument,954,2354.87
o5p1-single,RegisterDocument,955,2354.88
o5p1-single,RegisterDocument,956,2354.89
o5p1-single,RegisterDocument,957,2354.89
o5p1-single,RegisterDocument,958,2354.97
o5p1-single,RegisterDocument,959,2355.07
o5p1-single,RegisterDocument,960,2355.13
o5p1-single,RegisterDocument,961,2355.22
o5p1-single,RegisterDocument,962,2355.22
o5p1-single,RegisterDocument,963,2355.33
o5p1-single,RegisterDocument,964,2355.40
o5p1-single,RegisterDocument,965,2355.45
o5p1-single,RegisterDocument,966,2355.59
o5p1-single,RegisterDocument,967,2355.63
o5p1-single,RegisterDocument,968,2355.68
o5p1-single,RegisterDocument,969,2355.78
o5p1-single,RegisterDocument,970,2355.82
o5p1-single,RegisterDocument,971,2355.87
o5p1-single,RegisterDocument,972,2355.97
o5p1-single,RegisterDocument,973,2356.01
o5p1-single,RegisterDocument,974,2356.19
o5p1-single,RegisterDocument,975,2356.25
o5p1-single,RegisterDocument,976,2356.26
o5p1-single,RegisterDocument,977,2356.27
o5p1-single,RegisterDocument,978,2356.37
o5p1-single,RegisterDocument,979,2356.42
o5p1-single,RegisterDocument,980,2356.53
o5p1-single,RegisterDocument,981,2356.63
o5p1-single,RegisterDocument,982,2356.91
o5p1-single,RegisterDocument,983,2357.02
o5p1-single,RegisterDocument,984,2357.02
o5p1-single,RegisterDocument,985,2357.03
o5p1-single,RegisterDocument,986,2357.04
o5p1-single,RegisterDocument,987,2357.04
o5p1-single,RegisterDocument,988,2357.08
o5p1-single,RegisterDocument,989,2357.12
o5p1-single,RegisterDocument,990,2357.12
o5p1-single,RegisterDocument,991,2357.18
o5p1-single,RegisterDocument,992,2357.18
o5p1-single,RegisterDocument,993,2357.25
o5p1-single,RegisterDocument,994,2357.25
o5p1-single,RegisterDocument,995,2357.28
o5p1-single,RegisterDocument,996,2357.48
o5p1-single,RegisterDocument,997,2357.49
o5p1-single,RegisterDocument,998,2357.53
o5p1-single,RegisterDocument,999,2357.54
o5p1-single,RegisterDocument,1000,2357.63
o5p1-single,RegisterDocument,1001,2357.64
o5p1-single,RegisterDocument,1002,2357.74
o5p1-single,RegisterDocument,1003,2357.79
o5p1-single,RegisterDocument,1004,2357.79
o5p1-single,RegisterDocument,1005,2357.83
o5p1-single,RegisterDocument,1006,2357.87
o5p1-single,RegisterDocument,1007,2357.90
o5p1-single,RegisterDocument,1008,2357.95
o5p1-single,RegisterDocument,1009,2357.99
o5p1-single,RegisterDocument,1010,2358.05
o5p1-single,RegisterDocument,1011,2358.06
o5p1-single,RegisterDocument,1012,2358.07
o5p1-single,RegisterDocument,1013,2358.07
o5p1-single,RegisterDocument,1014,2358.11
o5p1-single,RegisterDocument,1015,2358.15
o5p1-single,RegisterDocument,1016,2358.22
o5p1-single,RegisterDocument,1017,2358.24
o5p1-single,RegisterDocument,1018,2358.27
o5p1-single,RegisterDocument,1019,2358.27
o5p1-single,RegisterDocument,1020,2358.55
o5p1-single,RegisterDocument,1021,2358.69
o5p1-single,RegisterDocument,1022,2358.82
o5p1-single,RegisterDocument,1023,2358.89
o5p1-single,RegisterDocument,1024,2358.91
o5p1-single,RegisterDocument,1025,2358.91
o5p1-single,RegisterDocument,1026,2358.93
o5p1-single,RegisterDocument,1027,2358.95
o5p1-single,RegisterDocument,1028,2358.97
o5p1-single,RegisterDocument,1029,2358.99
o5p1-single,RegisterDocument,1030,2359.02
o5p1-single,RegisterDocument,1031,2359.05
o5p1-single,RegisterDocument,1032,2359.14
o5p1-single,RegisterDocument,1033,2359.20
o5p1-single,RegisterDocument,1034,2359.24
o5p1-single,RegisterDocument,1035,2359.24
o5p1-single,RegisterDocument,1036,2359.31
o5p1-single,RegisterDocument,1037,2359.33
o5p1-single,RegisterDocument,1038,2359.45
o5p1-single,RegisterDocument,1039,2359.56
o5p1-single,RegisterDocument,1040,2359.61
o5p1-single,RegisterDocument,1041,2359.63
o5p1-single,RegisterDocument,1042,2359.63
o5p1-single,RegisterDocument,1043,2359.72
o5p1-single,RegisterDocument,1044,2359.72
o5p1-single,RegisterDocument,1045,2359.73
o5p1-single,RegisterDocument,1046,2359.76
o5p1-single,RegisterDocument,1047,2359.83
o5p1-single,RegisterDocument,1048,2359.90
o5p1-single,RegisterDocument,1049,2359.93
o5p1-single,RegisterDocument,1050,2360.03
o5p1-single,RegisterDocument,1051,2360.04
o5p1-single,RegisterDocument,1052,2360.06
o5p1-single,RegisterDocument,1053,2360.24
o5p1-single,RegisterDocument,1054,2360.32
o5p1-single,RegisterDocument,1055,2360.43
o5p1-single,RegisterDocument,1056,2360.49
o5p1-single,RegisterDocument,1057,2360.54
o5p1-single,RegisterDocument,1058,2360.57
o5p1-single,RegisterDocument,1059,2360.57
o5p1-single,RegisterDocument,1060,2360.58
o5p1-single,RegisterDocument,1061,2360.60
o5p1-single,RegisterDocument,1062,2360.68
o5p1-single,RegisterDocument,1063,2360.69
o5p1-single,RegisterDocument,1064,2360.85
o5p1-single,RegisterDocument,1065,2360.96
o5p1-single,RegisterDocument,1066,2360.99
o5p1-single,RegisterDocument,1067,2361.05
o5p1-single,RegisterDocument,1068,2361.12
o5p1-single,RegisterDocument,1069,2361.22
o5p1-single,RegisterDocument,1070,2361.31
o5p1-single,RegisterDocument,1071,2361.46
o5p1-single,RegisterDocument,1072,2361.50
o5p1-single,RegisterDocument,1073,2361.51
o5p1-single,RegisterDocument,1074,2361.53
o5p1-single,RegisterDocument,1075,2361.57
o5p1-single,RegisterDocument,1076,2361.62
o5p1-single,RegisterDocument,1077,2361.67
o5p1-single,RegisterDocument,1078,2361.67
o5p1-single,RegisterDocument,1079,2361.74
o5p1-single,RegisterDocument,1080,2361.79
o5p1-single,RegisterDocument,1081,2361.81
o5p1-single,RegisterDocument,1082,2361.85
o5p1-single,RegisterDocument,1083,2361.98
o5p1-single,RegisterDocument,1084,2362.01
o5p1-single,RegisterDocument,1085,2362.14
o5p1-single,RegisterDocument,1086,2362.17
o5p1-single,RegisterDocument,1087,2362.25
o5p1-single,RegisterDocument,1088,2362.25
o5p1-single,RegisterDocument,1089,2362.30
o5p1-single,RegisterDocument,1090,2362.35
o5p1-single,RegisterDocument,1091,2362.36
o5p1-single,RegisterDocument,1092,2362.37
o5p1-single,RegisterDocument,1093,2362.46
o5p1-single,RegisterDocument,1094,2362.48
o5p1-single,RegisterDocument,1095,2362.64
o5p1-single,RegisterDocument,1096,2362.73
o5p1-single,RegisterDocument,1097,2362.74
o5p1-single,RegisterDocument,1098,2363.03
o5p1-single,RegisterDocument,1099,2363.03
o5p1-single,RegisterDocument,1100,2363.10
o5p1-single,RegisterDocument,1101,2363.10
o5p1-single,RegisterDocument,1102,2363.11
o5p1-single,RegisterDocument,1103,2363.15
o5p1-single,RegisterDocument,1104,2363.16
o5p1-single,RegisterDocument,1105,2363.32
o5p1-single,RegisterDocument,1106,2363.34
o5p1-single,RegisterDocument,1107,2363.49
o5p1-single,RegisterDocument,1108,2363.57
o5p1-single,RegisterDocument,1109,2363.58
o5p1-single,RegisterDocument,1110,2363.58
o5p1-single,RegisterDocument,1111,2363.58
o5p1-single,RegisterDocument,1112,2363.61
o5p1-single,RegisterDocument,1113,2363.70
o5p1-single,RegisterDocument,1114,2363.72
o5p1-single,RegisterDocument,1115,2363.82
o5p1-single,RegisterDocument,1116,2363.95
o5p1-single,RegisterDocument,1117,2363.99
o5p1-single,RegisterDocument,1118,2364.15
o5p1-single,RegisterDocument,1119,2364.17
o5p1-single,RegisterDocument,1120,2364.18
o5p1-single,RegisterDocument,1121,2364.29
o5p1-single,RegisterDocument,1122,2364.32
o5p1-single,RegisterDocument,1123,2364.33
o5p1-single,RegisterDocument,1124,2364.35
o5p1-single,RegisterDocument,1125,2364.35
o5p1-single,RegisterDocument,1126,2364.54
o5p1-single,RegisterDocument,1127,2364.56
o5p1-single,RegisterDocument,1128,2364.62
o5p1-single,RegisterDocument,1129,2364.64
o5p1-single,RegisterDocument,1130,2364.64
o5p1-single,RegisterDocument,1131,2364.76
o5p1-single,RegisterDocument,1132,2364.76
o5p1-single,RegisterDocument,1133,2364.85
o5p1-single,RegisterDocument,1134,2365.00
o5p1-single,RegisterDocument,1135,2365.12
o5p1-single,RegisterDocument,1136,2365.14
o5p1-single,RegisterDocument,1137,2365.34
o5p1-single,RegisterDocument,1138,2365.38
o5p1-single,RegisterDocument,1139,2365.43
o5p1-single,RegisterDocument,1140,2365.43
o5p1-single,RegisterDocument,1141,2365.44
o5p1-single,RegisterDocument,1142,2365.48
o5p1-single,RegisterDocument,1143,2365.63
o5p1-single,RegisterDocument,1144,2365.80
o5p1-single,RegisterDocument,1145,2365.88
o5p1-single,RegisterDocument,1146,2366.08
o5p1-single,RegisterDocument,1147,2366.12
o5p1-single,RegisterDocument,1148,2366.16
o5p1-single,RegisterDocument,1149,2366.20
o5p1-single,RegisterDocument,1150,2366.30
o5p1-single,RegisterDocument,1151,2366.37
o5p1-single,RegisterDocument,1152,2366.49
o5p1-single,RegisterDocument,1153,2366.52
o5p1-single,RegisterDocument,1154,2366.53
o5p1-single,RegisterDocument,1155,2366.67
o5p1-single,RegisterDocument,1156,2366.74
o5p1-single,RegisterDocument,1157,2366.87
o5p1-single,RegisterDocument,1158,2366.93
o5p1-single,RegisterDocument,1159,2366.94
o5p1-single,RegisterDocument,1160,2366.94
o5p1-single,RegisterDocument,1161,2366.98
o5p1-single,RegisterDocument,1162,2367.00
o5p1-single,RegisterDocument,1163,2367.00
o5p1-single,RegisterDocument,1164,2367.01
o5p1-single,RegisterDocument,1165,2367.04
o5p1-single,RegisterDocument,1166,2367.33
o5p1-single,RegisterDocument,1167,2367.33
o5p1-single,RegisterDocument,1168,2367.40
o5p1-single,RegisterDocument,1169,2367.41
o5p1-single,RegisterDocument,1170,2367.88
o5p1-single,RegisterDocument,1171,2367.91
o5p1-single,RegisterDocument,1172,2367.99
o5p1-single,RegisterDocument,1173,2368.01
o5p1-single,RegisterDocument,1174,2368.17
o5p1-single,RegisterDocument,1175,2368.28
o5p1-single,RegisterDocument,1176,2368.32
o5p1-single,RegisterDocument,1177,2368.36
o5p1-single,RegisterDocument,1178,2368.38
o5p1-single,RegisterDocument,1179,2368.41
o5p1-single,RegisterDocument,1180,2368.44
o5p1-single,RegisterDocument,1181,2368.45
o5p1-single,RegisterDocument,1182,2368.47
o5p1-single,RegisterDocument,1183,2368.65
o5p1-single,RegisterDocument,1184,2368.71
o5p1-single,RegisterDocument,1185,2368.74
o5p1-single,RegisterDocument,1186,2368.79
o5p1-single,RegisterDocument,1187,2368.80
o5p1-single,RegisterDocument,1188,2369.03
o5p1-single,RegisterDocument,1189,2369.05
o5p1-single,RegisterDocument,1190,2369.14
o5p1-single,RegisterDocument,1191,2369.22
o5p1-single,RegisterDocument,1192,2369.28
o5p1-single,RegisterDocument,1193,2369.33
o5p1-single,RegisterDocument,1194,2369.42
o5p1-single,RegisterDocument,1195,2369.51
o5p1-single,RegisterDocument,1196,2369.51
o5p1-single,RegisterDocument,1197,2369.53
o5p1-single,RegisterDocument,1198,2369.74
o5p1-single,RegisterDocument,1199,2369.79
o5p1-single,RegisterDocument,1200,2369.81
o5p1-single,RegisterDocument,1201,2369.84
o5p1-single,RegisterDocument,1202,2369.97
o5p1-single,RegisterDocument,1203,2370.03
o5p1-single,RegisterDocument,1204,2370.12
o5p1-single,RegisterDocument,1205,2370.17
o5p1-single,RegisterDocument,1206,2370.26
o5p1-single,RegisterDocument,1207,2370.36
o5p1-single,RegisterDocument,1208,2370.41
o5p1-single,RegisterDocument,1209,2370.57
o5p1-single,RegisterDocument,1210,2370.59
o5p1-single,RegisterDocument,1211,2370.60
o5p1-single,RegisterDocument,1212,2370.64
o5p1-single,RegisterDocument,1213,2370.77
o5p1-single,RegisterDocument,1214,2370.89
o5p1-single,RegisterDocument,1215,2370.89
o5p1-single,RegisterDocument,1216,2371.06
o5p1-single,RegisterDocument,1217,2371.16
o5p1-single,RegisterDocument,1218,2371.17
o5p1-single,RegisterDocument,1219,2371.33
o5p1-single,RegisterDocument,1220,2371.36
o5p1-single,RegisterDocument,1221,2371.36
o5p1-single,RegisterDocument,1222,2371.37
o5p1-single,RegisterDocument,1223,2371.48
o5p1-single,RegisterDocument,1224,2371.50
o5p1-single,RegisterDocument,1225,2371.52
o5p1-single,RegisterDocument,1226,2371.62
o5p1-single,RegisterDocument,1227,2371.68
o5p1-single,RegisterDocument,1228,2371.74
o5p1-single,RegisterDocument,1229,2371.89
o5p1-single,RegisterDocument,1230,2371.94
o5p1-single,RegisterDocument,1231,2372.07
o5p1-single,RegisterDocument,1232,2372.08
o5p1-single,RegisterDocument,1233,2372.39
o5p1-single,RegisterDocument,1234,2372.39
o5p1-single,RegisterDocument,1235,2372.48
o5p1-single,RegisterDocument,1236,2372.49
o5p1-single,RegisterDocument,1237,2372.54
o5p1-single,RegisterDocument,1238,2372.68
o5p1-single,RegisterDocument,1239,2372.69
o5p1-single,RegisterDocument,1240,2372.88
o5p1-single,RegisterDocument,1241,2372.90
o5p1-single,RegisterDocument,1242,2373.02
o5p1-single,RegisterDocument,1243,2373.02
o5p1-single,RegisterDocument,1244,2373.03
o5p1-single,RegisterDocument,1245,2373.13
o5p1-single,RegisterDocument,1246,2373.22
o5p1-single,RegisterDocument,1247,2373.48
o5p1-single,RegisterDocument,1248,2373.49
o5p1-single,RegisterDocument,1249,2373.55
o5p1-single,RegisterDocument,1250,2373.56
o5p1-single,RegisterDocument,1251,2373.57
o5p1-single,RegisterDocument,1252,2373.59
o5p1-single,RegisterDocument,1253,2373.79
o5p1-single,RegisterDocument,1254,2373.79
o5p1-single,RegisterDocument,1255,2373.80
o5p1-single,RegisterDocument,1256,2373.85
o5p1-single,RegisterDocument,1257,2373.86
o5p1-single,RegisterDocument,1258,2374.06
o5p1-single,RegisterDocument,1259,2374.17
o5p1-single,RegisterDocument,1260,2374.18
o5p1-single,RegisterDocument,1261,2374.25
o5p1-single,RegisterDocument,1262,2374.25
o5p1-single,RegisterDocument,1263,2374.52
o5p1-single,RegisterDocument,1264,2374.55
o5p1-single,RegisterDocument,1265,2374.55
o5p1-single,RegisterDocument,1266,2374.56
o5p1-single,RegisterDocument,1267,2374.58
o5p1-single,RegisterDocument,1268,2374.64
o5p1-single,RegisterDocument,1269,2374.73
o5p1-single,RegisterDocument,1270,2374.77
o5p1-single,RegisterDocument,1271,2374.81
o5p1-single,RegisterDocument,1272,2374.82
o5p1-single,RegisterDocument,1273,2374.85
o5p1-single,RegisterDocument,1274,2374.85
o5p1-single,RegisterDocument,1275,2374.87
o5p1-single,RegisterDocument,1276,2374.91
o5p1-single,RegisterDocument,1277,2375.08
o5p1-single,RegisterDocument,1278,2375.14
o5p1-single,RegisterDocument,1279,2375.16
o5p1-single,RegisterDocument,1280,2375.40
o5p1-single,RegisterDocument,1281,2375.41
o5p1-single,RegisterDocument,1282,2375.50
o5p1-single,RegisterDocument,1283,2375.59
o5p1-single,RegisterDocument,1284,2375.67
o5p1-single,RegisterDocument,1285,2375.69
o5p1-single,RegisterDocument,1286,2375.74
o5p1-single,RegisterDocument,1287,2375.89
o5p1-single,RegisterDocument,1288,2375.92
o5p1-single,RegisterDocument,1289,2376.01
o5p1-single,RegisterDocument,1290,2376.03
o5p1-single,RegisterDocument,1291,2376.11
o5p1-single,RegisterDocument,1292,2376.24
o5p1-single,RegisterDocument,1293,2376.29
o5p1-single,RegisterDocument,1294,2376.29
o5p1-single,RegisterDocument,1295,2376.45
o5p1-single,RegisterDocument,1296,2376.50
o5p1-single,RegisterDocument,1297,2376.54
o5p1-single,RegisterDocument,1298,2376.80
o5p1-single,RegisterDocument,1299,2376.88
o5p1-single,RegisterDocument,1300,2376.95
o5p1-single,RegisterDocument,1301,2376.95
o5p1-single,RegisterDocument,1302,2376.97
o5p1-single,RegisterDocument,1303,2377.07
o5p1-single,RegisterDocument,1304,2377.29
o5p1-single,RegisterDocument,1305,2377.30
o5p1-single,RegisterDocument,1306,2377.39
o5p1-single,RegisterDocument,1307,2377.45
o5p1-single,RegisterDocument,1308,2377.50
