experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,registerdoc,fabric,fabric1,95,2101.279,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,96,2097.916,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,97,2094.186,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,98,2100.243,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,99,2100.632,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,100,2094.076,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,101,2109.85,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,102,2096.542,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,103,2089.153,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,104,2094.968,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,105,2091.691,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,106,2080.386,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,107,2093.373,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,108,2085.836,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,109,2086.688,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,110,2089.052,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,111,2087.428,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,112,2087.431,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,113,2087.407,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,114,2092.867,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,115,2088.345,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,116,2088.727,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,117,2086.12,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,118,2087.457,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,119,2082.222,200,linux_x86_64
exp2,registerdoc,fabric,fabric1,120,2084.753,200,linux_x86_64
